profile_index,profile_id,valid_time,latitude,longitude,region_name,source_name,climate_regime,surface_type,season_label,sample_group,surface_temperature_k,min_temperature_k,max_temperature_k,mean_temperature_k,lower_layer_mean_temperature_k,upper_layer_mean_temperature_k,mean_h2o_vmr,lower_layer_mean_h2o_vmr,upper_layer_mean_h2o_vmr,min_h2o_vmr,max_h2o_vmr,evaluation_split,profile_class,noise_case,feature_case,model_name,target_name,y_true_k,y_pred_k,residual_k,tb_obs_50_3,tb_obs_52_8,tb_obs_54_4,tb_obs_degraded_50_3,tb_obs_degraded_52_8,tb_obs_degraded_54_4
112,lower_latitude_maritime_2020_t01_loc12,2020-07-16T12:00:00.000000000,20.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc02,298.8460693359375,199.32427978515625,298.8460693359375,254.5666033770587,291.3905563354492,225.68701680501303,0.0060519177517943,0.0172489630890669,3.507119633454685e-05,4.644668478689682e-06,0.0272515886064267,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.3905563354492,277.21747686473896,-14.173079470710263,,,,290.10870701798564,275.35292863127637,
113,lower_latitude_maritime_2020_t01_loc13,2020-07-16T12:00:00.000000000,18.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc03,298.9931030273437,198.3777313232422,298.9931030273437,254.52316366659628,291.4171295166016,225.44906022813583,0.006156773331325,0.0176195653434959,3.572127795264464e-05,4.644668478689682e-06,0.0275523333919152,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.4171295166016,277.2173656798806,-14.199763836721047,,,,290.6294930888042,275.91074085687535,
114,lower_latitude_maritime_2020_t01_loc14,2020-07-16T12:00:00.000000000,16.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc04,299.409423828125,197.65695190429688,299.409423828125,254.5069864633921,291.56747182210285,225.2310053507487,0.0063433568381565,0.0181288889984711,3.777490273468013e-05,4.644668478689682e-06,0.0278321504236393,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.56747182210285,277.2167366325772,-14.350735189525665,,,,291.85564769857484,277.3987664168269,
115,lower_latitude_maritime_2020_t01_loc15,2020-07-16T12:00:00.000000000,20.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc00,297.9989318847656,198.9328155517578,297.9989318847656,254.48252250052784,291.0118662516276,225.7300533718533,0.0058189061546657,0.0166690652834341,2.9902550217991007e-05,4.644668478689682e-06,0.0262450241802687,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.0118662516276,277.21906134207705,-13.792804909550568,,,,289.9825887763419,276.143873292429,
116,lower_latitude_maritime_2020_t01_loc16,2020-07-16T12:00:00.000000000,18.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc01,298.338623046875,198.0774078369141,298.338623046875,254.4591245908995,291.1466725667317,225.4667773776584,0.0057900667355836,0.0165530464844041,3.18536014499872e-05,4.644668478689682e-06,0.0260490746534408,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.1466725667317,277.2184972989176,-13.928175267814083,,,,290.19694358149,278.7667568436011,
117,lower_latitude_maritime_2020_t01_loc17,2020-07-16T12:00:00.000000000,20.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc02,298.2599182128906,199.04673767089844,298.2599182128906,254.50765908731,291.1128463745117,225.7292471991645,0.0058968272192694,0.0169119549181494,3.0210533398543613e-05,4.644668478689682e-06,0.0266198729161635,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.1128463745117,277.2186388311027,-13.894207543409038,,,,289.3040986040001,275.93440434303653,
118,lower_latitude_maritime_2020_t01_loc18,2020-07-16T12:00:00.000000000,18.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc03,298.5933837890625,198.14161682128903,298.5933837890625,254.4779885781778,291.22071329752606,225.47161271837024,0.0059535802966052,0.017031115644686,3.466034371891919e-05,4.644668478689682e-06,0.026538396070302,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.22071329752606,277.2181875050649,-14.002525792461142,,,,290.91834532328676,275.9055861772605,
119,lower_latitude_maritime_2020_t01_loc19,2020-07-16T12:00:00.000000000,20.0,304.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc04,298.5374450683594,199.2165679931641,298.5374450683594,254.53385554133237,291.24125417073566,225.7111824883355,0.0059776570257652,0.0171013764473818,3.243545855386482e-05,4.644668478689682e-06,0.0269573197659324,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.24125417073566,277.2181015599887,-14.023152610746934,,,,289.32459412078765,276.019822783108,
120,lower_latitude_maritime_2020_t02_loc00,2020-08-16T12:00:00.000000000,12.0,300.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc00,299.75946044921875,195.6043701171875,299.75946044921875,254.6605340081292,291.8310292561849,225.1704805162218,0.0072004665117411,0.0199675399827943,5.680825241069794e-05,4.644668478689682e-06,0.0287864183013934,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.8310292561849,277.215633881807,-14.615395374377897,,,,290.6987486837553,276.81446591422065,
121,lower_latitude_maritime_2020_t02_loc01,2020-08-16T12:00:00.000000000,12.0,302.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc01,299.69732666015625,195.5194549560547,299.69732666015625,254.64273277488917,291.7787297566732,225.15851253933377,0.0071141874291958,0.0198010720366523,5.516505039084267e-05,4.644668478689682e-06,0.028415038311482,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.7787297566732,277.21585270816473,-14.562877048508483,,,,291.2826149697452,277.02420894572623,
122,lower_latitude_maritime_2020_t02_loc02,2020-08-16T12:00:00.000000000,14.0,300.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc02,299.798828125,196.1905212402344,299.798828125,254.73196658572635,291.9748128255208,225.24803585476343,0.0068096174545567,0.0191650975200384,4.951640316474453e-05,4.644668478689682e-06,0.0286951537779505,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.9748128255208,277.2150322769143,-14.7597805486065,,,,291.05011605780356,278.3441346524933,
123,lower_latitude_maritime_2020_t02_loc03,2020-08-16T12:00:00.000000000,14.0,302.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc03,299.7138977050781,196.14703369140625,299.7138977050781,254.71948118467589,291.9444325764974,225.23123508029516,0.0067201907277863,0.0189575479058082,4.807874738998457e-05,4.644668478689682e-06,0.0285183968883259,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.9444325764974,277.215159390927,-14.729273185570378,,,,290.9842486214387,276.6683849151708,
124,lower_latitude_maritime_2020_t02_loc04,2020-08-16T12:00:00.000000000,12.0,304.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc04,299.6103515625,195.4200439453125,299.6103515625,254.62258457493135,291.72057088216144,225.15747918023004,0.0070305319657347,0.0195080202264553,5.499382358826934e-05,4.644668478689682e-06,0.0281694593734956,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.72057088216144,277.2160960507359,-14.504474831425512,,,,290.60865180100086,277.1711874768115,
125,lower_latitude_maritime_2020_t02_loc05,2020-08-16T12:00:00.000000000,12.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc00,299.1380920410156,195.42417907714844,299.1380920410156,254.57863802523227,291.5493469238281,225.18796963161893,0.0070462812388109,0.0194620784942312,5.619229122677318e-05,4.644668478689682e-06,0.0278774140506571,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.5493469238281,277.2168124689717,-14.332534454856443,,,,291.334738506561,275.7976934979769,
126,lower_latitude_maritime_2020_t02_loc06,2020-08-16T12:00:00.000000000,12.0,306.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc01,299.3887023925781,195.41796875,299.3887023925781,254.595375267235,291.6416880289714,225.15747748480905,0.0070191678233961,0.0193881629288831,5.70483483820179e-05,4.644668478689682e-06,0.0280349016499959,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.6416880289714,277.21642610451494,-14.425261924456436,,,,291.1547499195996,278.87048949567054,
127,lower_latitude_maritime_2020_t02_loc07,2020-08-16T12:00:00.000000000,14.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc02,299.0407409667969,195.99583435058597,299.0407409667969,254.64049509409315,291.64099375406903,225.26529778374567,0.006797012708336,0.0190870398231229,4.811317053823782e-05,4.644668478689682e-06,0.027974325192196,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.64099375406903,277.21642900943084,-14.42456474463819,,,,291.8294674768697,277.8995803116297,
128,lower_latitude_maritime_2020_t02_loc08,2020-08-16T12:00:00.000000000,14.0,306.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc03,299.220947265625,196.04139709472656,299.220947265625,254.64665180928,291.7026112874349,225.23871527777777,0.0067825290816797,0.0190593627339623,4.88318353272758e-05,4.644668478689682e-06,0.028111424551952,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.7026112874349,277.21617119548375,-14.486440091951124,,,,290.9926235007478,277.81186910096847,
129,lower_latitude_maritime_2020_t02_loc09,2020-08-16T12:00:00.000000000,16.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc04,299.00347900390625,196.67726135253903,299.00347900390625,254.7091262404983,291.8066991170247,225.37242296006943,0.006322810776334,0.0177630590446954,4.8181696499822543e-05,4.644668478689682e-06,0.0274478235994365,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.8066991170247,277.2157356815524,-14.590963435472304,,,,290.63560360596637,277.8201111168457,
130,lower_latitude_maritime_2020_t02_loc10,2020-08-16T12:00:00.000000000,20.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc00,299.4052734375,198.78575134277344,299.4052734375,254.7863196295661,291.9717025756836,225.6188973320855,0.0064099302534183,0.017980201425098,5.153667209156313e-05,4.644668478689682e-06,0.0283155226971997,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.9717025756836,277.215045290512,-14.75665728517157,,,,290.8756866749789,276.9706602797317,
131,lower_latitude_maritime_2020_t02_loc11,2020-08-16T12:00:00.000000000,18.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc01,299.57305908203125,197.8557891845703,299.57305908203125,254.8038412558066,292.1077143351237,225.4777094523112,0.0064048580674852,0.0180159223919512,4.766802955922148e-05,4.644668478689682e-06,0.0284552319342826,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,292.1077143351237,277.21447620365234,-14.893238131471378,,,,290.76885608934407,280.3145594647299,
132,lower_latitude_maritime_2020_t02_loc12,2020-08-16T12:00:00.000000000,20.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc02,299.2685852050781,198.66148376464844,299.2685852050781,254.7757956015097,291.93235270182294,225.64225599500867,0.0063383105754794,0.0178277372646831,4.773665115945547e-05,4.644668478689682e-06,0.0280718864636716,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.93235270182294,277.21520993433563,-14.717142767487303,,,,291.3910042859251,277.64706124162313,
133,lower_latitude_maritime_2020_t02_loc13,2020-08-16T12:00:00.000000000,18.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc03,299.4218444824219,197.7584381103516,299.4218444824219,254.79074096679688,292.0365982055664,225.5033704969618,0.0063665442661111,0.0178421342416778,4.6025032858645296e-05,4.644668478689682e-06,0.0280514810562221,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,292.0365982055664,277.21477376067986,-14.821824444886545,,,,291.7090403687794,278.5678255895618,
134,lower_latitude_maritime_2020_t02_loc14,2020-08-16T12:00:00.000000000,16.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc04,299.854736328125,196.94444274902344,299.854736328125,254.7850886164485,292.1002909342448,225.34825812445743,0.0065067428698188,0.018370648839989,4.664096094651508e-05,4.644668478689682e-06,0.0285407278775312,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,292.1002909342448,277.2145072639071,-14.88578367033773,,,,291.4843140948013,278.1016995216898,
135,lower_latitude_maritime_2020_t02_loc15,2020-08-16T12:00:00.000000000,20.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc00,298.7549133300781,198.1685333251953,298.7549133300781,254.75334744840052,291.878667195638,225.68943447536893,0.0059350021380023,0.0166691603301629,4.01031181108326e-05,4.644668478689682e-06,0.0269777009813066,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.878667195638,277.21543455988456,-14.663232635753445,,,,292.1111321976016,278.1082117578468,
136,lower_latitude_maritime_2020_t02_loc16,2020-08-16T12:00:00.000000000,18.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc01,298.8191223144531,197.3690490722656,298.8191223144531,254.7366667051573,291.87901814778644,225.5064765082465,0.006099870056105,0.0171044702663801,4.352637270438351e-05,4.644668478689682e-06,0.0273070133347444,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.87901814778644,277.2154330914655,-14.663585056320926,,,,290.86848757347997,278.6928369984643,
137,lower_latitude_maritime_2020_t02_loc17,2020-08-16T12:00:00.000000000,20.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc02,298.93096923828125,198.3735809326172,298.93096923828125,254.7511654415646,291.8703893025716,225.68091922336157,0.0060975075567272,0.0171361639684933,4.267060754115681e-05,4.644668478689682e-06,0.0273847412697778,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.8703893025716,277.2154691954204,-14.654920107151213,,,,289.8486272061023,277.52407435119676,
138,lower_latitude_maritime_2020_t02_loc18,2020-08-16T12:00:00.000000000,18.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc03,299.00347900390625,197.5368194580078,299.00347900390625,254.7555319296347,291.9266560872396,225.5098139444987,0.0061346056013649,0.017154487659496,4.4073985019404336e-05,4.644668478689682e-06,0.0274898811899662,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.9266560872396,277.21523376954315,-14.711422317696474,,,,291.0403230692043,274.8996650300393,
139,lower_latitude_maritime_2020_t02_loc19,2020-08-16T12:00:00.000000000,20.0,304.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc04,299.100830078125,198.51856994628903,299.100830078125,254.75855481946792,291.8876469930013,225.6658452351888,0.0062362441704287,0.0175231776118468,4.338933277157554e-05,4.644668478689682e-06,0.0278410764952482,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.8876469930013,277.21539698751064,-14.672250005490639,,,,290.48276924579204,274.7714865685966,
140,lower_latitude_maritime_2020_t03_loc00,2020-09-16T00:00:00.000000000,12.0,300.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,tropical_atlantic_west_loc00,300.2938232421875,196.31065368652344,300.2938232421875,254.95386443267,291.90438588460285,225.8287811279297,0.0069929256716036,0.0195723710826617,5.3350578774793766e-05,4.644668478689682e-06,0.0283895224803722,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.90438588460285,277.2153269503073,-14.689058934295531,,,,291.4750026031731,277.2373867222711,
141,lower_latitude_maritime_2020_t03_loc01,2020-09-16T00:00:00.000000000,12.0,302.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,tropical_atlantic_west_loc01,300.1260681152344,196.33551025390625,300.1260681152344,254.917028478674,291.7980651855469,225.8241763644748,0.0069672313948999,0.0194859949939793,5.605508155867672e-05,4.644668478689682e-06,0.0282606683709808,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.7980651855469,277.2157718067887,-14.582293378758152,,,,290.232738987676,278.748496097203,
142,lower_latitude_maritime_2020_t03_loc02,2020-09-16T00:00:00.000000000,14.0,300.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,tropical_atlantic_west_loc02,300.1281433105469,196.66897583007807,300.1281433105469,254.91826031659105,291.86140696207684,225.78551483154297,0.0068764381251829,0.0192711754930818,4.955052576995224e-05,4.644668478689682e-06,0.0283180749440513,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.86140696207684,277.215506778435,-14.645900183641857,,,,290.4080556653082,275.46390211623935,
143,lower_latitude_maritime_2020_t03_loc03,2020-09-16T00:00:00.000000000,14.0,302.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,tropical_atlantic_west_loc03,299.9292907714844,196.67312622070312,299.9292907714844,254.88696783942143,291.75508880615234,225.7826385498047,0.0068321670960447,0.0191521480542948,5.1022564760681696e-05,4.644668478689682e-06,0.0282102796852211,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.75508880615234,277.21595162427576,-14.539137181876583,,,,290.61635693612806,277.30547809415924,
144,lower_latitude_maritime_2020_t03_loc04,2020-09-16T00:00:00.000000000,12.0,304.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,tropical_atlantic_west_loc04,299.85888671875,196.35623168945312,299.85888671875,254.8691121694204,291.6537679036458,225.8207287258572,0.006991280751019,0.0195189320432753,5.985525551649443e-05,4.644668478689682e-06,0.02812354399582,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.6537679036458,277.2163755611063,-14.43739234253951,,,,290.6397330236602,277.88513937718136,
145,lower_latitude_maritime_2020_t03_loc05,2020-09-16T00:00:00.000000000,12.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,tropical_atlantic_east_loc00,299.2333679199219,196.33551025390625,299.2333679199219,254.77215576171875,291.35447692871094,225.82935587565103,0.0071984762314348,0.0199358540183309,6.43403303978718e-05,4.644668478689682e-06,0.0281471385164967,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.35447692871094,277.2176278245998,-14.13684910411115,,,,290.5715536115078,277.14954184564874,
146,lower_latitude_maritime_2020_t03_loc06,2020-09-16T00:00:00.000000000,12.0,306.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,tropical_atlantic_east_loc01,299.6268920898437,196.3313751220703,299.6268920898437,254.8241041028822,291.5132751464844,225.82682291666663,0.0070778419516304,0.0196866162607322,6.252566410830493e-05,4.644668478689682e-06,0.0280055692007003,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.5132751464844,277.21696339691033,-14.296311749574045,,,,290.70899852129656,276.57064390006093,
147,lower_latitude_maritime_2020_t03_loc07,2020-09-16T00:00:00.000000000,14.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,tropical_atlantic_east_loc02,299.3472900390625,196.61720275878903,299.3472900390625,254.81789336333404,291.5136210123698,225.7939164903429,0.0067761264150616,0.0190609154965503,5.424047367669914e-05,4.644668478689682e-06,0.0278079265480443,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.5136210123698,277.21696194977267,-14.296659062597143,,,,290.5905623278511,276.17481320685863,
148,lower_latitude_maritime_2020_t03_loc08,2020-09-16T00:00:00.000000000,14.0,306.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,tropical_atlantic_east_loc03,299.5233459472656,196.6337738037109,299.5233459472656,254.8436448380754,291.5956090291341,225.7887378268772,0.0067075459940028,0.0188822586391184,5.335009880817895e-05,4.644668478689682e-06,0.0279341582919157,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.5956090291341,277.21661890367744,-14.378990125456653,,,,291.0151528385612,278.73651050751016,
149,lower_latitude_maritime_2020_t03_loc09,2020-09-16T00:00:00.000000000,16.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,tropical_atlantic_east_loc04,299.2333679199219,197.07286071777344,299.2333679199219,254.80608058620143,291.5201772054036,225.7760798136393,0.0067410294926444,0.019066352385716,4.629822832475853e-05,4.644668478689682e-06,0.0279405343998861,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.5201772054036,277.2169345180027,-14.303242687400939,,,,289.84630217516315,279.4269967327894,
150,lower_latitude_maritime_2020_t03_loc10,2020-09-16T00:00:00.000000000,20.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,subtropical_atlantic_west_loc00,299.6745300292969,198.27001953125,299.6745300292969,254.75457846151812,291.5707499186198,225.86859469943576,0.0066662865038504,0.0188023274927876,4.818165154212214e-05,4.644668478689682e-06,0.0282906456850555,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.5707499186198,277.2167229166921,-14.354027001927705,,,,290.2866066603161,276.5413879868251,
151,lower_latitude_maritime_2020_t03_loc11,2020-09-16T00:00:00.000000000,18.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,subtropical_atlantic_west_loc01,299.88165283203125,197.67144775390625,299.88165283203125,254.8209686279297,291.7217712402344,225.809449089898,0.0067832834481645,0.0191064895167386,5.0886290463082535e-05,4.644668478689682e-06,0.0284750084549997,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.7217712402344,277.21609102831724,-14.505680211917138,,,,290.74549063091354,277.4460989984675,
152,lower_latitude_maritime_2020_t03_loc12,2020-09-16T00:00:00.000000000,20.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,subtropical_atlantic_west_loc02,299.43634033203125,198.2990264892578,299.43634033203125,254.74136806178737,291.52086639404297,225.85018242730035,0.006652632272095,0.0187391327397059,4.794201208556329e-05,4.644668478689682e-06,0.0283065914464817,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.52086639404297,277.2169316343683,-14.30393475967469,,,,290.29931115189356,276.6930617418078,
153,lower_latitude_maritime_2020_t03_loc13,2020-09-16T00:00:00.000000000,18.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,subtropical_atlantic_west_loc03,299.72216796875,197.6776580810547,299.72216796875,254.8116203514305,291.6798324584961,225.8005879720052,0.0066878403821948,0.0188413606296485,4.732563584765912e-05,4.644668478689682e-06,0.0283276420641742,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.6798324584961,277.21626650439146,-14.463565954104638,,,,290.9297940322355,277.02477686430416,
154,lower_latitude_maritime_2020_t03_loc14,2020-09-16T00:00:00.000000000,16.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,subtropical_atlantic_west_loc04,300.0390625,197.1080780029297,300.0390625,254.8706215523385,291.801513671875,225.7810270521376,0.0068543962592313,0.0192457560099404,5.208409628158551e-05,4.644668478689682e-06,0.0285286053535326,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.801513671875,277.21575737797565,-14.585756293899351,,,,291.5425863741131,276.96470693497264,
155,lower_latitude_maritime_2020_t03_loc15,2020-09-16T00:00:00.000000000,20.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,subtropical_atlantic_east_loc00,298.9869079589844,198.3466644287109,298.9869079589844,254.6973691373258,291.3354975382487,225.82820468478727,0.0064668984892915,0.0184380595071891,4.571691817692123e-05,4.644668478689682e-06,0.0276549415809782,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.3354975382487,277.21770723627526,-14.117790301973457,,,,290.8732264366933,275.9480091266855,
156,lower_latitude_maritime_2020_t03_loc16,2020-09-16T00:00:00.000000000,18.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,autumn,subtropical_atlantic_east_loc01,299.1380920410156,197.70872497558597,299.1380920410156,254.80249724517,291.5255279541016,225.80381181504995,0.0065373864986989,0.0185608063586373,4.260132016449677e-05,4.644668478689682e-06,0.0280113103666965,era5_leave_one_profile_out,ERA5,degraded_nedt,drop_54_4,mean_baseline,lower_layer_mean_temperature_k,291.5255279541016,277.2169121299329,-14.308615824168726,,,,290.92436752308714,275.96961665033774,
