target_name,setup_type,group_name,model_name,channel_combination,n_channels,n_samples,rmse_k,mae_k,bias_k,target_std_k,normalized_rmse,rmse_reduction_vs_baseline_pct
upper_layer_mean_temperature_k,global,all_era5,mean_baseline,50.3,1,240,6.697328834001193,6.314122417112401,-2.2500519965736505e-15,6.669423297192855,1.00418410041841,0.0
upper_layer_mean_temperature_k,global,all_era5,linear_regression,50.3,1,240,4.404529177457861,3.92638667175077,-0.012276242472265154,6.669423297192855,0.6604063021928324,34.23453907329711
upper_layer_mean_temperature_k,global,all_era5,ridge_regression,50.3,1,240,4.404480093447188,3.9317679012925524,-0.012225091461964866,6.669423297192855,0.6603989426343689,34.235271962660754
upper_layer_mean_temperature_k,source_name,high_latitude_continental_2020,mean_baseline,50.3,1,60,3.441336887472731,2.945238542287361,9.473903143468002e-16,3.3839812726815155,1.016949152542374,0.0
upper_layer_mean_temperature_k,source_name,high_latitude_continental_2020,linear_regression,50.3,1,60,3.2077840849976424,2.704960507813005,0.017178040418350804,3.3839812726815155,0.9479319849946297,6.78668814219483
upper_layer_mean_temperature_k,source_name,high_latitude_continental_2020,ridge_regression,50.3,1,60,3.207130100355202,2.705515316728589,0.01689173974471032,3.3839812726815155,0.9477387260520582,6.805691938214364
upper_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,mean_baseline,50.3,1,100,0.32733466425554114,0.2681760367961877,7.105427357601002e-15,0.324061317612984,1.0101010101010155,0.0
upper_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,linear_regression,50.3,1,100,0.29536688761843627,0.24421697875350445,-3.755159932779861e-05,0.324061317612984,0.911453702015689,9.766083500447277
upper_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,ridge_regression,50.3,1,100,0.29534378563333447,0.24422967738623186,-3.7176083330905386e-05,0.324061317612984,0.9113824130841004,9.773141104674533
upper_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,mean_baseline,50.3,1,80,0.7218569347110927,0.5922586304225949,2.5224267119483555e-14,0.7128337230272038,1.0126582278481016,0.0
upper_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,linear_regression,50.3,1,80,0.7228165852421089,0.5970886287775855,-0.002798804062920368,0.7128337230272038,1.01400447522672,-0.13294192863857468
upper_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,ridge_regression,50.3,1,80,0.72277229145437,0.5969942678500544,-0.0027638190121294314,0.7128337230272038,1.0139423376113015,-0.1268058391159954
upper_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,mean_baseline,50.3,1,240,1.7829855198542681,1.0454691943777834,1.1605531350748303e-14,6.669423297192855,0.2673372854598572,0.0
upper_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,linear_regression,50.3,1,240,1.6682250913022236,0.9770267443597399,0.003345928917227662,6.669423297192855,0.250130336157307,6.436419548792771
upper_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,ridge_regression,50.3,1,240,1.6679026086063664,0.9771392840430954,0.003286171897413226,6.669423297192855,0.2500819837463882,6.454506218160871
lower_layer_mean_temperature_k,global,all_era5,mean_baseline,52.8,1,240,14.51978531861896,11.904808138337925,-3.647452710235181e-14,14.459286213124718,1.0041841004184098,0.0
lower_layer_mean_temperature_k,global,all_era5,linear_regression,52.8,1,240,1.6414594305376575,1.3552044143554332,0.004139089082296011,14.459286213124718,0.11352285350349467,88.69501583861033
lower_layer_mean_temperature_k,global,all_era5,ridge_regression,52.8,1,240,1.642623090266048,1.3461980447389397,0.004121842877833141,14.459286213124718,0.11360333186952452,88.68700153465984
lower_layer_mean_temperature_k,source_name,high_latitude_continental_2020,mean_baseline,52.8,1,60,1.9628582456336663,1.6880731119274397,-1.3737159558028604e-14,1.9301439415397743,1.0169491525423715,0.0
lower_layer_mean_temperature_k,source_name,high_latitude_continental_2020,linear_regression,52.8,1,60,0.9229962471068552,0.6939139391698788,-0.003666601022356512,1.9301439415397743,0.47820073272386826,52.976927948819565
lower_layer_mean_temperature_k,source_name,high_latitude_continental_2020,ridge_regression,52.8,1,60,0.9231300474629366,0.6927333002710497,-0.003605491005310076,1.9301439415397743,0.47827005416316704,52.97011134062184
lower_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,mean_baseline,52.8,1,100,0.440528023832331,0.33445630930890957,-6.8212102632969615e-15,0.43612274359400777,1.01010101010101,0.0
lower_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,linear_regression,52.8,1,100,0.35616811090036443,0.26699853213299035,0.000682701560540977,0.43612274359400777,0.8166694265133897,19.149726775174404
lower_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,ridge_regression,52.8,1,100,0.3561415295499717,0.26698095094947294,0.0006758745449388925,0.43612274359400777,0.816608477271959,19.155760750076045
lower_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,mean_baseline,52.8,1,80,1.3913005148696294,1.1542713149187371,-7.105427357601002e-16,1.3739092584337618,1.0126582278480991,0.0
lower_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,linear_regression,52.8,1,80,1.0658078368855288,0.8606349129485906,0.0009808189136052193,1.3739092584337618,0.7757483475295418,23.3948506814576
lower_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,ridge_regression,52.8,1,80,1.0657430164776274,0.8605986890113144,0.000968558677172382,1.3739092584337618,0.7757011679887508,23.399509661110706
lower_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,mean_baseline,52.8,1,240,1.2997317244650368,0.9461321785001513,-6.5133084111342514e-15,14.459286213124718,0.08988906542878086,0.0
lower_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,linear_regression,52.8,1,240,0.8027987612771816,0.5716061774974126,-0.00030525163416198116,14.459286213124718,0.0555213272248861,38.23350264012293
lower_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,ridge_regression,52.8,1,240,0.802803624162486,0.5712916176338143,-0.00029690546521218646,14.459286213124718,0.05552166354060962,38.23312849481181
upper_layer_mean_temperature_k,global,all_era5,mean_baseline,52.8,1,240,6.697328834001193,6.314122417112401,-2.2500519965736505e-15,6.669423297192855,1.00418410041841,0.0
upper_layer_mean_temperature_k,global,all_era5,linear_regression,52.8,1,240,4.419061394076771,3.9310291129694703,-0.012382383427550773,6.669423297192855,0.662585233709299,34.01755380978231
upper_layer_mean_temperature_k,global,all_era5,ridge_regression,52.8,1,240,4.419007096597295,3.937200946060695,-0.012330790163251967,6.669423297192855,0.6625770924537426,34.018364543148124
upper_layer_mean_temperature_k,source_name,high_latitude_continental_2020,mean_baseline,52.8,1,60,3.441336887472731,2.945238542287361,9.473903143468002e-16,3.3839812726815155,1.016949152542374,0.0
upper_layer_mean_temperature_k,source_name,high_latitude_continental_2020,linear_regression,52.8,1,60,3.3674339662470487,2.8736685170110534,0.0004970916617978105,3.3839812726815155,0.9951101069713206,2.147506147820233
upper_layer_mean_temperature_k,source_name,high_latitude_continental_2020,ridge_regression,52.8,1,60,3.3667418179972928,2.8731296337403904,0.0004888068007678233,3.3839812726815155,0.994905570304601,2.1676189200476648
upper_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,mean_baseline,52.8,1,100,0.32733466425554114,0.2681760367961877,7.105427357601002e-15,0.324061317612984,1.0101010101010155,0.0
upper_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,linear_regression,52.8,1,100,0.3209454714288184,0.25945401677612695,-4.245574964926391e-05,0.324061317612984,0.9903850104445765,1.9518839659874443
upper_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,ridge_regression,52.8,1,100,0.32092254844456486,0.2594303295914585,-4.2031192153331174e-05,0.324061317612984,0.9903142738802053,1.9588868858601893
upper_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,mean_baseline,52.8,1,80,0.7218569347110927,0.5922586304225949,2.5224267119483555e-14,0.7128337230272038,1.0126582278481016,0.0
upper_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,linear_regression,52.8,1,80,0.6974342001621968,0.5653233475457501,0.00016558510621926813,0.7128337230272038,0.978396753173223,3.383320624144248
upper_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,ridge_regression,52.8,1,80,0.6973183372952909,0.5653568276809338,0.00016351529238676222,0.7128337230272038,0.9782342147534443,3.3993712930974085
upper_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,mean_baseline,52.8,1,240,1.7829855198542681,1.0454691943777834,1.1605531350748303e-14,6.669423297192855,0.2673372854598572,0.0
upper_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,linear_regression,52.8,1,240,1.74354816355136,1.0149640854247328,0.00016177805516868205,6.669423297192855,0.2614241270733581,2.211871934110343
upper_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,ridge_regression,52.8,1,240,1.7431967586345736,1.01483065499185,0.00015919380092365524,6.669423297192855,0.26137143812243574,2.231580726631288
lower_layer_mean_temperature_k,global,all_era5,mean_baseline,54.4,1,240,14.51978531861896,11.904808138337925,-3.647452710235181e-14,14.459286213124718,1.0041841004184098,0.0
lower_layer_mean_temperature_k,global,all_era5,linear_regression,54.4,1,240,3.6033676829509904,3.0438794195100143,0.008893741082215457,14.459286213124718,0.24920785368230747,75.18305123747021
lower_layer_mean_temperature_k,global,all_era5,ridge_regression,54.4,1,240,3.6038704809912554,3.037074156632548,0.00885668382769822,14.459286213124718,0.2492426270475244,75.17958838985068
lower_layer_mean_temperature_k,source_name,high_latitude_continental_2020,mean_baseline,54.4,1,60,1.9628582456336663,1.6880731119274397,-1.3737159558028604e-14,1.9301439415397743,1.0169491525423715,0.0
lower_layer_mean_temperature_k,source_name,high_latitude_continental_2020,linear_regression,54.4,1,60,1.573301297506065,1.3110396208060304,0.000215488070705779,1.9301439415397743,0.8151212267883825,19.84641269914228
lower_layer_mean_temperature_k,source_name,high_latitude_continental_2020,ridge_regression,54.4,1,60,1.5730331146801955,1.3126036978996538,0.00021189660286940654,1.9301439415397743,0.8149822823189584,19.860075571968995
lower_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,mean_baseline,54.4,1,100,0.440528023832331,0.33445630930890957,-6.8212102632969615e-15,0.43612274359400777,1.01010101010101,0.0
lower_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,linear_regression,54.4,1,100,0.3864010893747198,0.31073109012365535,0.0007634078618707462,0.43612274359400777,0.8859916045433885,12.286831150204513
lower_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,ridge_regression,54.4,1,100,0.3863686451854171,0.31063913703434254,0.0007557737832524935,0.43612274359400777,0.8859172122082507,12.29419599138316
lower_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,mean_baseline,54.4,1,80,1.3913005148696294,1.1542713149187371,-7.105427357601002e-16,1.3739092584337618,1.0126582278480991,0.0
lower_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,linear_regression,54.4,1,80,1.3065001417609834,1.0772619012592137,0.001007605034845227,1.3739092584337618,0.9509362672541971,6.095043608647854
lower_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,ridge_regression,54.4,1,80,1.3063316009138801,1.0772887688619825,0.0009950099718572859,1.3739092584337618,0.9508135947806923,6.107157515406447
lower_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,mean_baseline,54.4,1,240,1.2997317244650368,0.9461321785001513,-6.5133084111342514e-15,14.459286213124718,0.08988906542878086,0.0
lower_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,linear_regression,54.4,1,240,1.1180388488047024,0.8163184931727686,0.0007078269717376647,14.459286213124718,0.07732323935809893,13.979259891891793
lower_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,ridge_regression,54.4,1,240,1.1178741802985697,0.8166801545265503,0.0006995498843583193,14.459286213124718,0.07731185093243907,13.991929314591346
upper_layer_mean_temperature_k,global,all_era5,mean_baseline,54.4,1,240,6.697328834001193,6.314122417112401,-2.2500519965736505e-15,6.669423297192855,1.00418410041841,0.0
upper_layer_mean_temperature_k,global,all_era5,linear_regression,54.4,1,240,3.8595678153144783,3.2674142663786117,-0.00925441786101923,6.669423297192855,0.578695884686006,42.37153481668523
upper_layer_mean_temperature_k,global,all_era5,ridge_regression,54.4,1,240,3.8595295618615393,3.276388713178323,-0.009215857786602536,6.669423297192855,0.5786901490397237,42.37210599146084
upper_layer_mean_temperature_k,source_name,high_latitude_continental_2020,mean_baseline,54.4,1,60,3.441336887472731,2.945238542287361,9.473903143468002e-16,3.3839812726815155,1.016949152542374,0.0
upper_layer_mean_temperature_k,source_name,high_latitude_continental_2020,linear_regression,54.4,1,60,3.4699696931526396,2.945539203805188,-0.03002346376033671,3.3839812726815155,1.0254104303606224,-0.8320256521277658
upper_layer_mean_temperature_k,source_name,high_latitude_continental_2020,ridge_regression,54.4,1,60,3.4691277235374116,2.9453870110791893,-0.0295230726976655,3.3839812726815155,1.025161619995735,-0.8075592995805181
upper_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,mean_baseline,54.4,1,100,0.32733466425554114,0.2681760367961877,7.105427357601002e-15,0.324061317612984,1.0101010101010155,0.0
upper_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,linear_regression,54.4,1,100,0.3248540476464037,0.2641577754625965,0.00018639746595937366,0.324061317612984,1.0024462346794702,0.7578227667329851
upper_layer_mean_temperature_k,source_name,lower_latitude_maritime_2020,ridge_regression,54.4,1,100,0.3248195757918395,0.2641624118482738,0.00018453349129998742,0.324061317612984,1.0023398601981897,0.7683538403797541
upper_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,mean_baseline,54.4,1,80,0.7218569347110927,0.5922586304225949,2.5224267119483555e-14,0.7128337230272038,1.0126582278481016,0.0
upper_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,linear_regression,54.4,1,80,0.7096141764223638,0.5917021132485967,-8.02176045649361e-05,0.7128337230272038,0.9954834535729209,1.696008959674089
upper_layer_mean_temperature_k,source_name,winter_midlatitude_maritime_sample,ridge_regression,54.4,1,80,0.7094960189633821,0.5916117525474792,-7.921488453099812e-05,0.7128337230272038,0.9953176961807483,1.7123775021511412
upper_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,mean_baseline,54.4,1,240,1.7829855198542681,1.0454691943777834,1.1605531350748303e-14,6.669423297192855,0.2673372854598572,0.0
upper_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,linear_regression,54.4,1,240,1.7949913856124098,1.043684578476911,-0.0074549395307894175,6.669423297192855,0.2691374209773006,-0.673357445949585
upper_layer_mean_temperature_k,source_name_pooled,all_sources_pooled,ridge_regression,54.4,1,240,1.7945663049521439,1.0436183418890712,-0.007330284181218379,6.669423297192855,0.26907368523264563,-0.6495164974094747
