profile_index,profile_id,valid_time,latitude,longitude,region_name,source_name,climate_regime,surface_type,season_label,sample_group,frequency_ghz,tb_base_k,dTb_lower_k,dTb_upper_k,nedt_k,lower_ratio,upper_ratio,surface_temperature_k,min_temperature_k,max_temperature_k,mean_temperature_k,lower_layer_mean_temperature_k,upper_layer_mean_temperature_k,mean_h2o_vmr,lower_layer_mean_h2o_vmr,upper_layer_mean_h2o_vmr,min_h2o_vmr,max_h2o_vmr
109,lower_latitude_maritime_2020_t01_loc09,2020-07-16T12:00:00.000000000,16.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc04,54.4,244.8133216339662,0.09642078660340303,0.5015234539738174,0.7,0.13774398086200434,0.7164620771054534,298.5705871582031,197.21163940429688,298.5705871582031,254.42615364693307,291.22192637125653,225.26115247938367,0.005847762229155382,0.01672598014414785,3.171671133705509e-05,4.644668478689682e-06,0.026179492121498907
110,lower_latitude_maritime_2020_t01_loc10,2020-07-16T12:00:00.000000000,20.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc00,50.3,290.5067484008099,0.21316566752051358,0.08449724637705458,0.3,0.7105522250683787,0.2816574879235153,299.1049499511719,199.44647216796875,299.1049499511719,254.5913473593222,291.5010223388672,225.6703338623047,0.006162678845207279,0.017520661631571358,3.9247175750592125e-05,4.644668478689682e-06,0.02754341047152398
110,lower_latitude_maritime_2020_t01_loc10,2020-07-16T12:00:00.000000000,20.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc00,52.8,276.83306648662943,0.28832486464153817,0.17341349965556674,0.5,0.5766497292830763,0.3468269993111335,299.1049499511719,199.44647216796875,299.1049499511719,254.5913473593222,291.5010223388672,225.6703338623047,0.006162678845207279,0.017520661631571358,3.9247175750592125e-05,4.644668478689682e-06,0.02754341047152398
110,lower_latitude_maritime_2020_t01_loc10,2020-07-16T12:00:00.000000000,20.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc00,54.4,244.53048621654108,0.0967135949873068,0.5012758824423429,0.7,0.13816227855329544,0.7161084034890614,299.1049499511719,199.44647216796875,299.1049499511719,254.5913473593222,291.5010223388672,225.6703338623047,0.006162678845207279,0.017520661631571358,3.9247175750592125e-05,4.644668478689682e-06,0.02754341047152398
111,lower_latitude_maritime_2020_t01_loc11,2020-07-16T12:00:00.000000000,18.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc01,50.3,290.6738205114945,0.21528447076633483,0.08468199729844628,0.3,0.7176149025544495,0.2822733243281543,299.2685852050781,198.466796875,299.2685852050781,254.55703116752005,291.53243255615234,225.4392793443468,0.006237213393365172,0.01784404418691671,3.5379035417766465e-05,4.644668478689682e-06,0.027751191064429973
111,lower_latitude_maritime_2020_t01_loc11,2020-07-16T12:00:00.000000000,18.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc01,52.8,277.0006790905415,0.28955717594595853,0.1738169512728973,0.5,0.5791143518919171,0.3476339025457946,299.2685852050781,198.466796875,299.2685852050781,254.55703116752005,291.53243255615234,225.4392793443468,0.006237213393365172,0.01784404418691671,3.5379035417766465e-05,4.644668478689682e-06,0.027751191064429973
111,lower_latitude_maritime_2020_t01_loc11,2020-07-16T12:00:00.000000000,18.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc01,54.4,244.65572409577985,0.09680379256957394,0.5013237815004743,0.7,0.1382911322422485,0.7161768307149633,299.2685852050781,198.466796875,299.2685852050781,254.55703116752005,291.53243255615234,225.4392793443468,0.006237213393365172,0.01784404418691671,3.5379035417766465e-05,4.644668478689682e-06,0.027751191064429973
112,lower_latitude_maritime_2020_t01_loc12,2020-07-16T12:00:00.000000000,20.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc02,50.3,290.3482348114432,0.21145833365955014,0.08430686245031893,0.3,0.7048611121985005,0.2810228748343965,298.8460693359375,199.32427978515625,298.8460693359375,254.5666033770587,291.3905563354492,225.68701680501303,0.0060519177517943225,0.0172489630890669,3.507119633454685e-05,4.644668478689682e-06,0.027251588606426756
112,lower_latitude_maritime_2020_t01_loc12,2020-07-16T12:00:00.000000000,20.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc02,52.8,276.76047447637194,0.2874345703409631,0.17326664671497838,0.5,0.5748691406819262,0.34653329342995676,298.8460693359375,199.32427978515625,298.8460693359375,254.5666033770587,291.3905563354492,225.68701680501303,0.0060519177517943225,0.0172489630890669,3.507119633454685e-05,4.644668478689682e-06,0.027251588606426756
112,lower_latitude_maritime_2020_t01_loc12,2020-07-16T12:00:00.000000000,20.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc02,54.4,244.54963362140234,0.09664875225257674,0.5012698213872397,0.7,0.13806964607510963,0.7160997448389139,298.8460693359375,199.32427978515625,298.8460693359375,254.5666033770587,291.3905563354492,225.68701680501303,0.0060519177517943225,0.0172489630890669,3.507119633454685e-05,4.644668478689682e-06,0.027251588606426756
113,lower_latitude_maritime_2020_t01_loc13,2020-07-16T12:00:00.000000000,18.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc03,50.3,290.4861734413069,0.21389353328800098,0.08453068596446656,0.3,0.7129784442933367,0.28176895321488854,298.99310302734375,198.3777313232422,298.99310302734375,254.52316366659628,291.41712951660156,225.44906022813586,0.0061567733313250975,0.01761956534349597,3.572127795264464e-05,4.644668478689682e-06,0.02755233339191529
113,lower_latitude_maritime_2020_t01_loc13,2020-07-16T12:00:00.000000000,18.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc03,52.8,276.90428292196987,0.2888073430951863,0.1737177329324595,0.5,0.5776146861903726,0.347435465864919,298.99310302734375,198.3777313232422,298.99310302734375,254.52316366659628,291.41712951660156,225.44906022813586,0.0061567733313250975,0.01761956534349597,3.572127795264464e-05,4.644668478689682e-06,0.02755233339191529
113,lower_latitude_maritime_2020_t01_loc13,2020-07-16T12:00:00.000000000,18.0,302.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc03,54.4,244.66709045858494,0.0967277521705796,0.5013605150319052,0.7,0.13818250310082802,0.716229307188436,298.99310302734375,198.3777313232422,298.99310302734375,254.52316366659628,291.41712951660156,225.44906022813586,0.0061567733313250975,0.01761956534349597,3.572127795264464e-05,4.644668478689682e-06,0.02755233339191529
114,lower_latitude_maritime_2020_t01_loc14,2020-07-16T12:00:00.000000000,16.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc04,50.3,290.77564278093854,0.2171355198428273,0.08485375807538276,0.3,0.7237850661427577,0.2828458602512759,299.409423828125,197.65695190429688,299.409423828125,254.5069864633921,291.56747182210285,225.2310053507487,0.006343356838156561,0.018128888998471166,3.7774902734680134e-05,4.644668478689682e-06,0.027832150423639363
114,lower_latitude_maritime_2020_t01_loc14,2020-07-16T12:00:00.000000000,16.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc04,52.8,277.09804831078964,0.2904463273879401,0.17418522359184863,0.5,0.5808926547758801,0.34837044718369725,299.409423828125,197.65695190429688,299.409423828125,254.5069864633921,291.56747182210285,225.2310053507487,0.006343356838156561,0.018128888998471166,3.7774902734680134e-05,4.644668478689682e-06,0.027832150423639363
114,lower_latitude_maritime_2020_t01_loc14,2020-07-16T12:00:00.000000000,16.0,300.0,subtropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_west_loc04,54.4,244.73559868416854,0.09678211988847352,0.501384209670988,0.7,0.1382601712692479,0.71626315667284,299.409423828125,197.65695190429688,299.409423828125,254.5069864633921,291.56747182210285,225.2310053507487,0.006343356838156561,0.018128888998471166,3.7774902734680134e-05,4.644668478689682e-06,0.027832150423639363
115,lower_latitude_maritime_2020_t01_loc15,2020-07-16T12:00:00.000000000,20.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc00,50.3,289.7808382491742,0.20799830438448907,0.08380064765452744,0.3,0.6933276812816302,0.2793354921817581,297.9989318847656,198.9328155517578,297.9989318847656,254.48252250052786,291.0118662516276,225.7300533718533,0.00581890615466578,0.01666906528343413,2.9902550217991007e-05,4.644668478689682e-06,0.026245024180268733
115,lower_latitude_maritime_2020_t01_loc15,2020-07-16T12:00:00.000000000,20.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc00,52.8,276.49749058308885,0.2855974289484493,0.1729502830129377,0.5,0.5711948578968986,0.3459005660258754,297.9989318847656,198.9328155517578,297.9989318847656,254.48252250052786,291.0118662516276,225.7300533718533,0.00581890615466578,0.01666906528343413,2.9902550217991007e-05,4.644668478689682e-06,0.026245024180268733
115,lower_latitude_maritime_2020_t01_loc15,2020-07-16T12:00:00.000000000,20.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc00,54.4,244.6112956233111,0.09647616119718805,0.5013944352535304,0.7,0.13782308742455437,0.7162777646479007,297.9989318847656,198.9328155517578,297.9989318847656,254.48252250052786,291.0118662516276,225.7300533718533,0.00581890615466578,0.01666906528343413,2.9902550217991007e-05,4.644668478689682e-06,0.026245024180268733
116,lower_latitude_maritime_2020_t01_loc16,2020-07-16T12:00:00.000000000,18.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc01,50.3,290.0714038013011,0.20752955633560077,0.08417251498877931,0.3,0.6917651877853359,0.28057504996259774,298.338623046875,198.07740783691406,298.338623046875,254.4591245908995,291.14667256673175,225.46677737765842,0.005790066735583674,0.016553046484404116,3.18536014499872e-05,4.644668478689682e-06,0.02604907465344087
116,lower_latitude_maritime_2020_t01_loc16,2020-07-16T12:00:00.000000000,18.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc01,52.8,276.72630268278726,0.2853293046147769,0.1735378029766821,0.5,0.5706586092295538,0.3470756059533642,298.338623046875,198.07740783691406,298.338623046875,254.4591245908995,291.14667256673175,225.46677737765842,0.005790066735583674,0.016553046484404116,3.18536014499872e-05,4.644668478689682e-06,0.02604907465344087
116,lower_latitude_maritime_2020_t01_loc16,2020-07-16T12:00:00.000000000,18.0,308.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc01,54.4,244.73717233328296,0.09638785214312406,0.5014611887278306,0.7,0.1376969316330344,0.7163731267540439,298.338623046875,198.07740783691406,298.338623046875,254.4591245908995,291.14667256673175,225.46677737765842,0.005790066735583674,0.016553046484404116,3.18536014499872e-05,4.644668478689682e-06,0.02604907465344087
117,lower_latitude_maritime_2020_t01_loc17,2020-07-16T12:00:00.000000000,20.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc02,50.3,289.960528703323,0.20954859536294634,0.08394304730092017,0.3,0.6984953178764879,0.27981015766973394,298.2599182128906,199.04673767089844,298.2599182128906,254.50765908730997,291.1128463745117,225.7292471991645,0.005896827219269457,0.016911954918149428,3.0210533398543613e-05,4.644668478689682e-06,0.026619872916163523
117,lower_latitude_maritime_2020_t01_loc17,2020-07-16T12:00:00.000000000,20.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc02,52.8,276.5779736034683,0.2865200362448377,0.17302687359335778,0.5,0.5730400724896754,0.34605374718671555,298.2599182128906,199.04673767089844,298.2599182128906,254.50765908730997,291.1128463745117,225.7292471991645,0.005896827219269457,0.016911954918149428,3.0210533398543613e-05,4.644668478689682e-06,0.026619872916163523
117,lower_latitude_maritime_2020_t01_loc17,2020-07-16T12:00:00.000000000,20.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc02,54.4,244.5869184226375,0.09660741405701856,0.5013521938692236,0.7,0.1380105915100265,0.7162174198131765,298.2599182128906,199.04673767089844,298.2599182128906,254.50765908730997,291.1128463745117,225.7292471991645,0.005896827219269457,0.016911954918149428,3.0210533398543613e-05,4.644668478689682e-06,0.026619872916163523
118,lower_latitude_maritime_2020_t01_loc18,2020-07-16T12:00:00.000000000,18.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc03,50.3,290.22241780246156,0.21050652605362075,0.08430006632255527,0.3,0.7016884201787359,0.28100022107518424,298.5933837890625,198.14161682128906,298.5933837890625,254.4779885781778,291.22071329752606,225.47161271837024,0.005953580296605223,0.017031115644686057,3.466034371891919e-05,4.644668478689682e-06,0.026538396070302016
118,lower_latitude_maritime_2020_t01_loc18,2020-07-16T12:00:00.000000000,18.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc03,52.8,276.78365189436647,0.2869508164178569,0.1735947026725171,0.5,0.5739016328357138,0.3471894053450342,298.5933837890625,198.14161682128906,298.5933837890625,254.4779885781778,291.22071329752606,225.47161271837024,0.005953580296605223,0.017031115644686057,3.466034371891919e-05,4.644668478689682e-06,0.026538396070302016
118,lower_latitude_maritime_2020_t01_loc18,2020-07-16T12:00:00.000000000,18.0,306.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc03,54.4,244.71004638169742,0.09654613947716939,0.5014443519562519,0.7,0.13792305639595628,0.716349074223217,298.5933837890625,198.14161682128906,298.5933837890625,254.4779885781778,291.22071329752606,225.47161271837024,0.005953580296605223,0.017031115644686057,3.466034371891919e-05,4.644668478689682e-06,0.026538396070302016
119,lower_latitude_maritime_2020_t01_loc19,2020-07-16T12:00:00.000000000,20.0,304.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc04,50.3,290.14407861154956,0.21065549179058962,0.08411821065726599,0.3,0.7021849726352988,0.28039403552422,298.5374450683594,199.21656799316406,298.5374450683594,254.53385554133234,291.24125417073566,225.7111824883355,0.005977657025765273,0.017101376447381824,3.243545855386482e-05,4.644668478689682e-06,0.026957319765932467
119,lower_latitude_maritime_2020_t01_loc19,2020-07-16T12:00:00.000000000,20.0,304.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc04,52.8,276.66181192659343,0.287077351648918,0.1731456004595202,0.5,0.574154703297836,0.3462912009190404,298.5374450683594,199.21656799316406,298.5374450683594,254.53385554133234,291.24125417073566,225.7111824883355,0.005977657025765273,0.017101376447381824,3.243545855386482e-05,4.644668478689682e-06,0.026957319765932467
119,lower_latitude_maritime_2020_t01_loc19,2020-07-16T12:00:00.000000000,20.0,304.0,subtropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,subtropical_atlantic_east_loc04,54.4,244.56455826470676,0.09664273512967725,0.5013342096375482,0.7,0.13806105018525322,0.7161917280536403,298.5374450683594,199.21656799316406,298.5374450683594,254.53385554133234,291.24125417073566,225.7111824883355,0.005977657025765273,0.017101376447381824,3.243545855386482e-05,4.644668478689682e-06,0.026957319765932467
120,lower_latitude_maritime_2020_t02_loc00,2020-08-16T12:00:00.000000000,12.0,300.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc00,50.3,290.883392350538,0.22764688465531435,0.08492486156450241,0.3,0.7588229488510478,0.2830828718816747,299.75946044921875,195.6043701171875,299.75946044921875,254.66053400812922,291.8310292561849,225.1704805162218,0.007200466511741131,0.01996753998279437,5.680825241069794e-05,4.644668478689682e-06,0.028786418301393425
120,lower_latitude_maritime_2020_t02_loc00,2020-08-16T12:00:00.000000000,12.0,300.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc00,52.8,277.28460504529613,0.29456616252724643,0.1745892311233206,0.5,0.5891323250544929,0.3491784622466412,299.75946044921875,195.6043701171875,299.75946044921875,254.66053400812922,291.8310292561849,225.1704805162218,0.007200466511741131,0.01996753998279437,5.680825241069794e-05,4.644668478689682e-06,0.028786418301393425
120,lower_latitude_maritime_2020_t02_loc00,2020-08-16T12:00:00.000000000,12.0,300.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc00,54.4,245.02862726048195,0.09628180230987482,0.5019256620597901,0.7,0.13754543187124976,0.7170366600854144,299.75946044921875,195.6043701171875,299.75946044921875,254.66053400812922,291.8310292561849,225.1704805162218,0.007200466511741131,0.01996753998279437,5.680825241069794e-05,4.644668478689682e-06,0.028786418301393425
121,lower_latitude_maritime_2020_t02_loc01,2020-08-16T12:00:00.000000000,12.0,302.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc01,50.3,290.8591763272492,0.22681424654223292,0.08491998999375028,0.3,0.7560474884741097,0.2830666333125009,299.69732666015625,195.5194549560547,299.69732666015625,254.64273277488914,291.77872975667316,225.15851253933377,0.007114187429195842,0.019801072036652306,5.516505039084267e-05,4.644668478689682e-06,0.02841503831148203
121,lower_latitude_maritime_2020_t02_loc01,2020-08-16T12:00:00.000000000,12.0,302.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc01,52.8,277.27529474900575,0.29428585241902283,0.1746025410693619,0.5,0.5885717048380457,0.3492050821387238,299.69732666015625,195.5194549560547,299.69732666015625,254.64273277488914,291.77872975667316,225.15851253933377,0.007114187429195842,0.019801072036652306,5.516505039084267e-05,4.644668478689682e-06,0.02841503831148203
121,lower_latitude_maritime_2020_t02_loc01,2020-08-16T12:00:00.000000000,12.0,302.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc01,54.4,245.0340643775236,0.09633424434241533,0.5019236056685941,0.7,0.13762034906059334,0.7170337223837059,299.69732666015625,195.5194549560547,299.69732666015625,254.64273277488914,291.77872975667316,225.15851253933377,0.007114187429195842,0.019801072036652306,5.516505039084267e-05,4.644668478689682e-06,0.02841503831148203
122,lower_latitude_maritime_2020_t02_loc02,2020-08-16T12:00:00.000000000,14.0,300.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc02,50.3,291.0687134710788,0.2225393580004038,0.08479492518523557,0.3,0.7417978600013461,0.2826497506174519,299.798828125,196.19052124023438,299.798828125,254.73196658572635,291.9748128255208,225.24803585476346,0.006809617454556701,0.01916509752003843,4.951640316474453e-05,4.644668478689682e-06,0.028695153777950552
122,lower_latitude_maritime_2020_t02_loc02,2020-08-16T12:00:00.000000000,14.0,300.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc02,52.8,277.42057054348294,0.2926041057400539,0.1743117316551661,0.5,0.5852082114801078,0.3486234633103322,299.798828125,196.19052124023438,299.798828125,254.73196658572635,291.9748128255208,225.24803585476346,0.006809617454556701,0.01916509752003843,4.951640316474453e-05,4.644668478689682e-06,0.028695153777950552
122,lower_latitude_maritime_2020_t02_loc02,2020-08-16T12:00:00.000000000,14.0,300.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc02,54.4,245.0593780757161,0.09646401993740028,0.5018927108623359,0.7,0.1378057427677147,0.7169895869461942,299.798828125,196.19052124023438,299.798828125,254.73196658572635,291.9748128255208,225.24803585476346,0.006809617454556701,0.01916509752003843,4.951640316474453e-05,4.644668478689682e-06,0.028695153777950552
123,lower_latitude_maritime_2020_t02_loc03,2020-08-16T12:00:00.000000000,14.0,302.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc03,50.3,291.031267384005,0.2213900193715972,0.08478529058140793,0.3,0.7379667312386573,0.2826176352713598,299.7138977050781,196.14703369140625,299.7138977050781,254.71948118467589,291.9444325764974,225.23123508029514,0.00672019072778638,0.01895754790580827,4.807874738998457e-05,4.644668478689682e-06,0.028518396888325994
123,lower_latitude_maritime_2020_t02_loc03,2020-08-16T12:00:00.000000000,14.0,302.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc03,52.8,277.4082098888305,0.29206771657226227,0.17432038810494532,0.5,0.5841354331445245,0.34864077620989065,299.7138977050781,196.14703369140625,299.7138977050781,254.71948118467589,291.9444325764974,225.23123508029514,0.00672019072778638,0.01895754790580827,4.807874738998457e-05,4.644668478689682e-06,0.028518396888325994
123,lower_latitude_maritime_2020_t02_loc03,2020-08-16T12:00:00.000000000,14.0,302.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc03,54.4,245.06508165567658,0.09644557370245366,0.5018743378522004,0.7,0.13777939100350522,0.7169633397888577,299.7138977050781,196.14703369140625,299.7138977050781,254.71948118467589,291.9444325764974,225.23123508029514,0.00672019072778638,0.01895754790580827,4.807874738998457e-05,4.644668478689682e-06,0.028518396888325994
124,lower_latitude_maritime_2020_t02_loc04,2020-08-16T12:00:00.000000000,12.0,304.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc04,50.3,290.79733116962575,0.22495154977514176,0.08491088586890783,0.3,0.7498384992504725,0.2830362862296928,299.6103515625,195.4200439453125,299.6103515625,254.62258457493138,291.72057088216144,225.15747918023004,0.0070305319657347105,0.019508020226455303,5.499382358826934e-05,4.644668478689682e-06,0.028169459373495603
124,lower_latitude_maritime_2020_t02_loc04,2020-08-16T12:00:00.000000000,12.0,304.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc04,52.8,277.23672712749914,0.2932225128263326,0.17461435850754015,0.5,0.5864450256526652,0.3492287170150803,299.6103515625,195.4200439453125,299.6103515625,254.62258457493138,291.72057088216144,225.15747918023004,0.0070305319657347105,0.019508020226455303,5.499382358826934e-05,4.644668478689682e-06,0.028169459373495603
124,lower_latitude_maritime_2020_t02_loc04,2020-08-16T12:00:00.000000000,12.0,304.0,tropical_atlantic_west,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_west_loc04,54.4,245.02475021005168,0.09622137818189458,0.5019286378511651,0.7,0.13745911168842084,0.7170409112159503,299.6103515625,195.4200439453125,299.6103515625,254.62258457493138,291.72057088216144,225.15747918023004,0.0070305319657347105,0.019508020226455303,5.499382358826934e-05,4.644668478689682e-06,0.028169459373495603
125,lower_latitude_maritime_2020_t02_loc05,2020-08-16T12:00:00.000000000,12.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc00,50.3,290.44165532224537,0.2241612315885959,0.08466870605428767,0.3,0.7472041052953198,0.2822290201809589,299.1380920410156,195.42417907714844,299.1380920410156,254.57863802523227,291.5493469238281,225.18796963161893,0.007046281238810901,0.019462078494231237,5.619229122677318e-05,4.644668478689682e-06,0.027877414050657197
125,lower_latitude_maritime_2020_t02_loc05,2020-08-16T12:00:00.000000000,12.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc00,52.8,277.04583492434824,0.29252289455519076,0.17443124634763763,0.5,0.5850457891103815,0.34886249269527525,299.1380920410156,195.42417907714844,299.1380920410156,254.57863802523227,291.5493469238281,225.18796963161893,0.007046281238810901,0.019462078494231237,5.619229122677318e-05,4.644668478689682e-06,0.027877414050657197
125,lower_latitude_maritime_2020_t02_loc05,2020-08-16T12:00:00.000000000,12.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc00,54.4,245.02169339903145,0.09603814796955135,0.5019343426116336,0.7,0.1371973542422162,0.7170490608737623,299.1380920410156,195.42417907714844,299.1380920410156,254.57863802523227,291.5493469238281,225.18796963161893,0.007046281238810901,0.019462078494231237,5.619229122677318e-05,4.644668478689682e-06,0.027877414050657197
126,lower_latitude_maritime_2020_t02_loc06,2020-08-16T12:00:00.000000000,12.0,306.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc01,50.3,290.6269975712708,0.22387538691441478,0.0848272513998154,0.3,0.746251289714716,0.2827575046660513,299.3887023925781,195.41796875,299.3887023925781,254.595375267235,291.6416880289714,225.15747748480902,0.007019167823396171,0.019388162928883113,5.70483483820179e-05,4.644668478689682e-06,0.028034901649995905
126,lower_latitude_maritime_2020_t02_loc06,2020-08-16T12:00:00.000000000,12.0,306.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc01,52.8,277.1431398111459,0.292459550982187,0.17456539336370724,0.5,0.584919101964374,0.3491307867274145,299.3887023925781,195.41796875,299.3887023925781,254.595375267235,291.6416880289714,225.15747748480902,0.007019167823396171,0.019388162928883113,5.70483483820179e-05,4.644668478689682e-06,0.028034901649995905
126,lower_latitude_maritime_2020_t02_loc06,2020-08-16T12:00:00.000000000,12.0,306.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc01,54.4,245.01940116236017,0.09607519357635397,0.5019594483149774,0.7,0.13725027653764854,0.7170849261642535,299.3887023925781,195.41796875,299.3887023925781,254.595375267235,291.6416880289714,225.15747748480902,0.007019167823396171,0.019388162928883113,5.70483483820179e-05,4.644668478689682e-06,0.028034901649995905
127,lower_latitude_maritime_2020_t02_loc07,2020-08-16T12:00:00.000000000,14.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc02,50.3,290.50772261149496,0.2218741965448885,0.08442492892532982,0.3,0.7395806551496283,0.28141642975109943,299.0407409667969,195.99583435058594,299.0407409667969,254.64049509409313,291.64099375406903,225.26529778374567,0.006797012708336064,0.01908703982312294,4.811317053823782e-05,4.644668478689682e-06,0.027974325192196083
127,lower_latitude_maritime_2020_t02_loc07,2020-08-16T12:00:00.000000000,14.0,308.0,tropical_atlantic_east,lower_latitude_maritime_2020,lower_latitude,maritime,summer,tropical_atlantic_east_loc02,52.8,277.1304623784023,0.29193266042949517,0.17409842528746822,0.5,0.5838653208589903,0.34819685057493643,299.0407409667969,195.99583435058594,299.0407409667969,254.64049509409313,291.64099375406903,225.26529778374567,0.006797012708336064,0.01908703982312294,4.811317053823782e-05,4.644668478689682e-06,0.027974325192196083
